id,read_ratio,insert_ratio,update_ratio,scan_ratio,delete_ratio,key_path,index_type,throughput,init_table_size,memory_consumption,thread_num,min,50 percentile,90 percentile,99 percentile,99.9 percentile,99.99 percentile,max,avg,seed,scan_num,latency_variance,latency_sample,data_shift,pgm,error_bound,table_size,bli_initial_filled_ratio,bli_sbuck_size,bli_dbuck_size
2.02401E+13,1,0,0,0,0,../datasets/osm,buckindex,4633953,100000000,3,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,16,8388608



2.02401E+13,1,0,0,0,0,../datasets/osm,buckindex,5359749,100000000,2,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,16,16777216
2.02401E+13,1,0,0,0,0,../datasets/osm,buckindex,5723939,100000000,2,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,16,33554432
2.02401E+13,1,0,0,0,0,../datasets/osm,buckindex,2104090,100000000,5,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,32,16384
2.02401E+13,1,0,0,0,0,../datasets/osm,buckindex,2186041,100000000,5,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,32,32768
2.02401E+13,1,0,0,0,0,../datasets/osm,buckindex,2513336,100000000,4,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,32,65536
2.02401E+13,1,0,0,0,0,../datasets/osm,buckindex,2644982,100000000,4,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,32,131072
2.02401E+13,1,0,0,0,0,../datasets/osm,buckindex,2752547,100000000,4,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,32,262144
2.02401E+13,1,0,0,0,0,../datasets/osm,buckindex,2748534,100000000,4,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,32,524288
2.02401E+13,1,0,0,0,0,../datasets/osm,buckindex,3400969,100000000,3,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,32,1048576
2.02401E+13,1,0,0,0,0,../datasets/osm,buckindex,3774295,100000000,3,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,32,2097152
2.02401E+13,1,0,0,0,0,../datasets/osm,buckindex,3973536,100000000,3,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,32,4194304
2.02401E+13,1,0,0,0,0,../datasets/osm,buckindex,4218732,100000000,3,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,32,8388608



2.02401E+13,1,0,0,0,0,../datasets/osm,buckindex,5095864,100000000,2,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,32,16777216
2.02401E+13,1,0,0,0,0,../datasets/osm,buckindex,5198700,100000000,2,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,32,33554432
2.02401E+13,1,0,0,0,0,../datasets/books,buckindex,5019443,100000000,3,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,1,16384
2.02401E+13,1,0,0,0,0,../datasets/books,buckindex,5120139,100000000,3,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,1,32768
2.02401E+13,1,0,0,0,0,../datasets/books,buckindex,5243635,100000000,3,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,1,65536
2.02401E+13,1,0,0,0,0,../datasets/books,buckindex,5325659,100000000,3,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,1,131072
2.02401E+13,1,0,0,0,0,../datasets/books,buckindex,5454688,100000000,3,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,1,262144
2.02401E+13,1,0,0,0,0,../datasets/books,buckindex,5558290,100000000,3,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,1,524288
2.02401E+13,1,0,0,0,0,../datasets/books,buckindex,5594785,100000000,3,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,1,1048576
2.02401E+13,1,0,0,0,0,../datasets/books,buckindex,5596282,100000000,3,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,1,2097152
2.02401E+13,1,0,0,0,0,../datasets/books,buckindex,5722074,100000000,3,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,1,4194304
2.02401E+13,1,0,0,0,0,../datasets/books,buckindex,5787850,100000000,3,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,1,8388608



2.02401E+13,1,0,0,0,0,../datasets/books,buckindex,8840329,100000000,2,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,1,16777216
2.02401E+13,1,0,0,0,0,../datasets/books,buckindex,8862173,100000000,2,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,1,33554432
2.02401E+13,1,0,0,0,0,../datasets/books,buckindex,4686775,100000000,3,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,2,16384
2.02401E+13,1,0,0,0,0,../datasets/books,buckindex,4787288,100000000,3,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,2,32768
2.02401E+13,1,0,0,0,0,../datasets/books,buckindex,5009497,100000000,3,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,2,65536
2.02401E+13,1,0,0,0,0,../datasets/books,buckindex,5204650,100000000,3,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,2,131072
2.02401E+13,1,0,0,0,0,../datasets/books,buckindex,5195343,100000000,3,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,2,262144
2.02401E+13,1,0,0,0,0,../datasets/books,buckindex,5300976,100000000,3,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,2,524288
2.02401E+13,1,0,0,0,0,../datasets/books,buckindex,5283984,100000000,3,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,2,1048576
2.02401E+13,1,0,0,0,0,../datasets/books,buckindex,5483570,100000000,3,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,2,2097152
2.02401E+13,1,0,0,0,0,../datasets/books,buckindex,5473898,100000000,3,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,2,4194304
2.02401E+13,1,0,0,0,0,../datasets/books,buckindex,5634411,100000000,3,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,2,8388608



2.02401E+13,1,0,0,0,0,../datasets/books,buckindex,8342374,100000000,2,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,2,16777216
2.02401E+13,1,0,0,0,0,../datasets/books,buckindex,8821540,100000000,2,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,2,33554432
2.02401E+13,1,0,0,0,0,../datasets/books,buckindex,4599756,100000000,3,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,4,16384
2.02401E+13,1,0,0,0,0,../datasets/books,buckindex,4719654,100000000,3,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,4,32768
2.02401E+13,1,0,0,0,0,../datasets/books,buckindex,4880884,100000000,3,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,4,65536
2.02401E+13,1,0,0,0,0,../datasets/books,buckindex,5093612,100000000,3,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,4,131072
2.02401E+13,1,0,0,0,0,../datasets/books,buckindex,5112564,100000000,3,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,4,262144
2.02401E+13,1,0,0,0,0,../datasets/books,buckindex,5182690,100000000,3,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,4,524288
2.02401E+13,1,0,0,0,0,../datasets/books,buckindex,5255260,100000000,3,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,4,1048576
2.02401E+13,1,0,0,0,0,../datasets/books,buckindex,5267160,100000000,3,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,4,2097152
2.02401E+13,1,0,0,0,0,../datasets/books,buckindex,5391903,100000000,3,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,4,4194304
2.02401E+13,1,0,0,0,0,../datasets/books,buckindex,5418789,100000000,3,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,4,8388608



2.02401E+13,1,0,0,0,0,../datasets/books,buckindex,6913090,100000000,2,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,4,16777216
2.02401E+13,1,0,0,0,0,../datasets/books,buckindex,7503171,100000000,2,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,4,33554432
2.02401E+13,1,0,0,0,0,../datasets/books,buckindex,4192020,100000000,3,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,8,16384
2.02401E+13,1,0,0,0,0,../datasets/books,buckindex,4236904,100000000,3,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,8,32768
2.02401E+13,1,0,0,0,0,../datasets/books,buckindex,4456045,100000000,3,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,8,65536
2.02401E+13,1,0,0,0,0,../datasets/books,buckindex,4595079,100000000,3,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,8,131072
2.02401E+13,1,0,0,0,0,../datasets/books,buckindex,4677849,100000000,3,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,8,262144
2.02401E+13,1,0,0,0,0,../datasets/books,buckindex,4709179,100000000,3,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,8,524288
2.02401E+13,1,0,0,0,0,../datasets/books,buckindex,4696517,100000000,3,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,8,1048576
2.02401E+13,1,0,0,0,0,../datasets/books,buckindex,4737282,100000000,3,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,8,2097152
2.02401E+13,1,0,0,0,0,../datasets/books,buckindex,4938677,100000000,3,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,8,4194304
2.02401E+13,1,0,0,0,0,../datasets/books,buckindex,4950625,100000000,3,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,8,8388608



2.02401E+13,1,0,0,0,0,../datasets/books,buckindex,5818683,100000000,2,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,8,16777216
2.02401E+13,1,0,0,0,0,../datasets/books,buckindex,5903223,100000000,2,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,8,33554432
2.02401E+13,1,0,0,0,0,../datasets/books,buckindex,3723788,100000000,3,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,16,16384
2.02401E+13,1,0,0,0,0,../datasets/books,buckindex,3829311,100000000,3,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,16,32768
2.02401E+13,1,0,0,0,0,../datasets/books,buckindex,3974675,100000000,3,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,16,65536
2.02401E+13,1,0,0,0,0,../datasets/books,buckindex,4097994,100000000,3,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,16,131072
2.02401E+13,1,0,0,0,0,../datasets/books,buckindex,4097444,100000000,3,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,16,262144
2.02401E+13,1,0,0,0,0,../datasets/books,buckindex,4274828,100000000,3,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,16,524288
2.02401E+13,1,0,0,0,0,../datasets/books,buckindex,4228264,100000000,3,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,16,1048576
2.02401E+13,1,0,0,0,0,../datasets/books,buckindex,4345852,100000000,3,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,16,2097152
2.02401E+13,1,0,0,0,0,../datasets/books,buckindex,4445388,100000000,3,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,16,4194304
2.02401E+13,1,0,0,0,0,../datasets/books,buckindex,4522457,100000000,3,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,16,8388608



2.02401E+13,1,0,0,0,0,../datasets/books,buckindex,5363116,100000000,2,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,16,16777216
2.02401E+13,1,0,0,0,0,../datasets/books,buckindex,5621726,100000000,2,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,16,33554432
2.02401E+13,1,0,0,0,0,../datasets/books,buckindex,2818208,100000000,3,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,32,16384
2.02401E+13,1,0,0,0,0,../datasets/books,buckindex,3002096,100000000,3,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,32,32768
2.02401E+13,1,0,0,0,0,../datasets/books,buckindex,3075888,100000000,3,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,32,65536
2.02401E+13,1,0,0,0,0,../datasets/books,buckindex,3177063,100000000,3,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,32,131072
2.02401E+13,1,0,0,0,0,../datasets/books,buckindex,3276149,100000000,3,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,32,262144
2.02401E+13,1,0,0,0,0,../datasets/books,buckindex,3324599,100000000,3,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,32,524288
2.02401E+13,1,0,0,0,0,../datasets/books,buckindex,3327945,100000000,3,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,32,1048576
2.02401E+13,1,0,0,0,0,../datasets/books,buckindex,3619733,100000000,3,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,32,2097152
2.02401E+13,1,0,0,0,0,../datasets/books,buckindex,3824588,100000000,3,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,32,4194304
2.02401E+13,1,0,0,0,0,../datasets/books,buckindex,3601482,100000000,3,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,32,8388608



2.02401E+13,1,0,0,0,0,../datasets/books,buckindex,5106634,100000000,2,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,32,16777216
2.02401E+13,1,0,0,0,0,../datasets/books,buckindex,5386161,100000000,2,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,32,33554432
2.02401E+13,0,1,0,0,0,../datasets/fb,buckindex,1202623,100000000,38,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,1,16384
2.02401E+13,0,1,0,0,0,../datasets/fb,buckindex,1396266,100000000,33,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,1,32768
2.02401E+13,0,1,0,0,0,../datasets/fb,buckindex,1546063,100000000,28,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,1,65536
2.02401E+13,0,1,0,0,0,../datasets/fb,buckindex,1610662,100000000,26,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,1,131072
2.02401E+13,0,1,0,0,0,../datasets/fb,buckindex,1672423,100000000,24,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,1,262144
2.02401E+13,0,1,0,0,0,../datasets/fb,buckindex,1613862,100000000,22,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,1,524288
2.02401E+13,0,1,0,0,0,../datasets/fb,buckindex,1533503,100000000,18,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,1,1048576
2.02401E+13,0,1,0,0,0,../datasets/fb,buckindex,1405482,100000000,14,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,1,2097152
2.02401E+13,0,1,0,0,0,../datasets/fb,buckindex,1231346,100000000,11,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,1,4194304
2.02401E+13,0,1,0,0,0,../datasets/fb,buckindex,1062638,100000000,6,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,1,8388608



2.02401E+13,0,1,0,0,0,../datasets/fb,buckindex,828756,100000000,5,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,1,16777216
2.02401E+13,0,1,0,0,0,../datasets/fb,buckindex,621913,100000000,5,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,1,33554432
2.02401E+13,0,1,0,0,0,../datasets/fb,buckindex,1857171,100000000,15,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,2,16384
2.02401E+13,0,1,0,0,0,../datasets/fb,buckindex,1916154,100000000,14,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,2,32768
2.02401E+13,0,1,0,0,0,../datasets/fb,buckindex,2044840,100000000,9,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,2,65536
2.02401E+13,0,1,0,0,0,../datasets/fb,buckindex,2057771,100000000,9,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,2,131072
2.02401E+13,0,1,0,0,0,../datasets/fb,buckindex,2012692,100000000,7,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,2,262144
2.02401E+13,0,1,0,0,0,../datasets/fb,buckindex,1829638,100000000,6,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,2,524288
2.02401E+13,0,1,0,0,0,../datasets/fb,buckindex,1667738,100000000,5,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,2,1048576
2.02401E+13,0,1,0,0,0,../datasets/fb,buckindex,1467278,100000000,6,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,2,2097152
2.02401E+13,0,1,0,0,0,../datasets/fb,buckindex,1266756,100000000,4,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,2,4194304
2.02401E+13,0,1,0,0,0,../datasets/fb,buckindex,1072230,100000000,3,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,2,8388608



2.02401E+13,0,1,0,0,0,../datasets/fb,buckindex,831364,100000000,3,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,2,16777216
2.02401E+13,0,1,0,0,0,../datasets/fb,buckindex,626934,100000000,2,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,2,33554432
2.02401E+13,0,1,0,0,0,../datasets/fb,buckindex,2127435,100000000,7,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,4,16384
2.02401E+13,0,1,0,0,0,../datasets/fb,buckindex,2145444,100000000,7,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,4,32768
2.02401E+13,0,1,0,0,0,../datasets/fb,buckindex,2169815,100000000,5,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,4,65536
2.02401E+13,0,1,0,0,0,../datasets/fb,buckindex,2156373,100000000,5,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,4,131072
2.02401E+13,0,1,0,0,0,../datasets/fb,buckindex,2073213,100000000,5,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,4,262144
2.02401E+13,0,1,0,0,0,../datasets/fb,buckindex,1848147,100000000,4,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,4,524288
2.02401E+13,0,1,0,0,0,../datasets/fb,buckindex,1679741,100000000,3,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,4,1048576
2.02401E+13,0,1,0,0,0,../datasets/fb,buckindex,1489554,100000000,3,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,4,2097152
2.02401E+13,0,1,0,0,0,../datasets/fb,buckindex,1271983,100000000,3,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,4,4194304
2.02401E+13,0,1,0,0,0,../datasets/fb,buckindex,1067154,100000000,3,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,4,8388608



2.02401E+13,0,1,0,0,0,../datasets/fb,buckindex,833162,100000000,2,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,4,16777216
2.02401E+13,0,1,0,0,0,../datasets/fb,buckindex,626298,100000000,2,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,4,33554432
2.02401E+13,0,1,0,0,0,../datasets/fb,buckindex,2207925,100000000,4,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,8,16384
2.02401E+13,0,1,0,0,0,../datasets/fb,buckindex,2163541,100000000,4,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,8,32768
2.02401E+13,0,1,0,0,0,../datasets/fb,buckindex,2190832,100000000,4,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,8,65536
2.02401E+13,0,1,0,0,0,../datasets/fb,buckindex,2197952,100000000,3,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,8,131072
2.02401E+13,0,1,0,0,0,../datasets/fb,buckindex,2078946,100000000,3,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,8,262144
2.02401E+13,0,1,0,0,0,../datasets/fb,buckindex,1863133,100000000,3,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,8,524288
2.02401E+13,0,1,0,0,0,../datasets/fb,buckindex,1664221,100000000,3,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,4,200000000,0.6,8,1048576
